IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;T1_CONSUMO;T1_DISTANCIA;T1_VELOCIDAD;T2_CONSUMO;T2_DISTANCIA;T2_VELOCIDAD;T3_CONSUMO;T3_DISTANCIA;T3_VELOCIDAD;T4_CONSUMO;T4_DISTANCIA;T4_VELOCIDAD
46802;2018-01-30 12:26:27.070;34;208;3716;13;34;2607;-1335613;119;240;0;0;0;0;0;0;0;0;0
46803;2018-01-30 12:28:04.203;34;208;3717;13;34;2606;-1367212;2535;275;0;0;0;0;0;0;0;0;0
46804;2018-01-30 12:28:38.777;34;208;0;13;34;2609;-276097;595;125;0;0;0;0;0;0;0;0;0
46805;2018-01-30 12:29:27.750;34;208;3717;13;34;2610;-321442;19;95;0;0;0;0;0;0;0;0;0
46806;2018-01-30 19:58:24.580;36;212;3716;13;33;2602;-179734408;2071249;20;-10006333;87685;0;-44377498;1113003;0;-10189183;113392;0
46807;2018-01-30 20:10:43.463;33;216;3717;13;34;2607;-47760688;1235447;31;-13305602;96716;0;-39523537;1046068;0;-11370508;135143;0
46808;2018-01-30 20:11:56.037;33;74;3717;13;34;2612;-302612;10;56;0;0;0;0;0;0;0;0;0
46809;2018-01-30 21:17:17.017;42;180;3719;12;34;2607;-329021125;5502039;3;-43807201;370733;0;-183162719;3963788;0;-36426144;327910;0
46810;2018-01-30 21:20:51.917;42;184;3719;12;34;2615;-798390;184;186;0;0;0;0;0;0;0;0;0
46811;2018-01-30 21:24:01.607;42;249;3719;12;34;2616;-599532;-206;186;0;0;0;0;0;0;0;0;0
46812;2018-01-30 21:24:37.510;42;249;3719;12;34;2616;-217484;608;85;0;0;0;0;0;0;0;0;0
46813;2018-01-30 22:30:11.430;41;79;3717;13;33;2601;-94500978;1911437;27;-12056805;100282;0;-38197023;866911;0;-12867599;96673;0
46814;2018-01-30 23:13:34.313;39;83;3718;13;33;2602;-295288406;6249288;11;-45814128;425994;0;-184952240;4748476;0;-42461002;407224;0
46815;2018-01-31 00:08:23.780;38;144;3719;13;33;2603;-382669961;7900151;6;-44624078;443152;0;-191183302;4918953;0;-44524158;430828;0
46816;2018-01-31 00:13:58.793;43;92;3720;12;33;2595;-386203739;6854133;13;-41765290;388803;0;-196256450;5145152;0;-40692225;457041;0
46817;2018-01-31 00:33:50.713;43;199;3720;12;33;2613;-2789274;647;222;0;0;0;0;0;0;0;0;0
46818;2018-01-31 00:35:19.530;43;199;3717;12;33;2606;-1551872;22605;511;0;0;0;0;0;0;0;0;0
46819;2018-01-31 00:40:04.000;43;13;3717;12;33;2613;-925687;25;93;0;0;0;0;0;0;0;0;0
46820;2018-01-31 00:59:34.627;35;93;3720;13;33;2582;-280415171;5666868;17;-30776352;298601;0;-119749774;3158903;0;-39269408;339329;0
46821;2018-01-31 06:27:37.080;37;195;3716;12;33;2588;-247248686;3751387;61;-20353475;200758;0;-91233462;2222351;0;-26245947;217063;0
46822;2018-01-31 06:43:07.683;32;114;3719;12;34;2600;-330596778;6211629;9;-33683501;387774;0;-161882089;3829965;0;-49621092;399904;0
46823;2018-01-31 06:48:55.290;32;71;3719;12;34;2608;-1329230;32;218;0;0;0;0;0;0;0;0;0
46824;2018-01-31 06:50:05.650;40;10;3717;12;34;2605;-412931297;5930116;5;-35838673;323871;0;-142322207;3292431;0;-39869794;313399;0
46825;2018-01-31 06:52:02.487;40;211;3717;12;34;2609;-854483;-96;220;0;0;0;0;0;0;0;0;0
46826;2018-01-31 07:41:58.380;34;159;3718;13;34;2602;-287235476;4748789;7;-33806686;279109;0;-123687990;3135464;0;-27670591;291873;0
46827;2018-01-31 16:51:53.620;33;204;3719;12;34;2606;-74376511;1413075;53;-5559636;68999;0;-22502460;580181;0;-11062017;87171;0
46828;2018-01-31 18:49:00.907;41;96;3718;12;34;2602;-91456965;1260083;69;-5502644;51028;0;-21856970;567799;0;-4342917;43452;0
46829;2018-01-31 19:00:49.513;41;126;3718;12;34;2610;-2615490;-747;296;0;0;0;0;0;0;0;0;0
46830;2018-01-31 20:01:56.393;39;211;3716;11;33;2600;-106513976;1523091;23;-10406261;82842;0;-32768042;825873;0;-8808552;87253;0
46831;2018-01-31 20:10:42.103;38;79;3719;13;33;2605;-49672249;1070472;98;-9715270;80384;0;-23668449;582514;0;-7917663;67502;0
46832;2018-01-31 20:21:06.030;35;50;3718;13;34;2586;-127936804;2138319;8;-7898692;95979;0;-42539119;964185;0;-13286666;130527;0
46833;2018-01-31 21:10:43.897;43;93;3717;12;34;2599;-130197458;2300355;15;-18477707;173976;0;-53496774;1190621;0;-8545436;86557;0
46834;2018-01-31 21:13:54.280;43;118;3717;12;34;2609;-901940;611;207;0;0;0;0;0;0;0;0;0
46835;2018-01-31 21:14:52.057;43;118;3717;12;34;2608;-166982;560;195;0;0;0;0;0;0;0;0;0
46836;2018-02-01 02:13:35.717;36;116;3716;13;33;2595;-137287438;1380447;127;-14560221;155432;0;-26824771;663657;0;-5244614;46370;0
46837;2018-02-01 03:13:49.730;40;10;3719;13;33;2606;-266950061;3831068;31;-35005445;243568;0;-77458750;1920345;0;-26064237;256507;0
46838;2018-02-01 03:17:09.990;40;25;3719;13;33;2615;-860554;118;93;0;0;0;0;0;0;0;0;0
46839;2018-02-01 04:21:27.717;37;87;3718;13;33;2587;-232654454;3568859;21;-25111099;228696;0;-93489069;2370439;0;-20540172;216330;0
46840;2018-02-01 06:46:27.793;32;192;3719;12;34;2600;-212900965;3821925;32;-21031471;190482;0;-79200896;1971659;0;-19848726;190340;0
46841;2018-02-01 06:55:31.327;32;168;3719;12;34;2614;-1509729;83;82;0;0;0;0;0;0;0;0;0
46842;2018-02-01 08:19:08.710;42;209;3718;12;34;2597;-241943512;1824411;60;-11461413;129708;155;-41521926;872134;0;-9474885;86009;0
46843;2018-02-01 09:11:55.060;34;34;3720;12;34;2604;-347250081;3352354;29;-16286882;131024;0;-75603373;1756574;0;-20953598;185874;0
46844;2018-02-01 09:13:05.337;34;123;3720;12;34;2612;-94674;-256;187;0;0;0;0;0;0;0;0;0
46845;2018-02-01 09:13:50.823;34;69;0;12;34;2611;-288338;185;69;0;0;0;0;0;0;0;0;0
46846;2018-02-01 09:39:58.267;34;69;0;13;35;2641;465181;247;42;0;0;0;0;0;0;0;0;0
46847;2018-02-01 11:38:36.200;34;95;3716;13;34;2604;-46091492;941958;111;-7664120;58640;0;-26348784;585448;0;-5631555;63709;0
46848;2018-02-01 11:43:09.037;34;68;3716;13;34;2613;-1191530;33;66;0;0;0;0;0;0;0;0;0
46849;2018-02-01 11:45:19.880;34;235;3716;13;34;2615;921263;-16;204;0;0;0;0;0;0;0;0;0
46850;2018-02-01 13:04:47.143;41;229;3717;13;34;2602;-241029805;4747245;21;-44541006;345136;0;-141937014;3524693;0;-32078824;288949;0
46851;2018-02-01 13:52:31.267;33;212;3716;12;33;2604;-290481370;5222348;9;-47023190;359644;0;-163228989;4080627;0;-45631225;380017;0
46852;2018-02-01 14:04:52.200;35;133;3719;13;33;2584;-277961105;5145507;10;-25643536;228978;0;-119329606;2944172;0;-24213680;229659;0
46853;2018-02-01 14:10:23.653;35;138;3719;13;33;2594;-1240578;161;202;0;0;0;0;0;0;0;0;0
46854;2018-02-01 15:29:54.320;38;204;3717;13;34;2609;-4438377;106647;614;0;0;0;-2676345;29626;0;-13907953;177695;0
46855;2018-02-01 16:32:51.723;39;187;3716;12;34;2602;-200589668;4655091;14;-28126202;237445;0;-110798192;2781988;0;-32104201;255557;0
46856;2018-02-01 17:40:27.060;43;101;3718;13;33;2601;-26765206;341408;141;-1657241;18321;0;-8204056;185595;0;-1607426;15593;0
46857;2018-02-01 18:16:54.643;36;96;3719;13;34;2602;-64685917;1380904;147;-3930780;34238;0;-16291837;337425;0;-4718372;47956;0
46858;2018-02-01 18:22:40.343;36;135;3719;13;34;2611;-1502258;-151;174;0;0;0;0;0;0;0;0;0
46859;2018-02-01 18:59:08.047;37;97;3716;14;33;2589;-288140467;6902411;4;-48638545;440171;0;-163894001;4095976;0;-43655644;414900;0
46860;2018-02-01 20:24:04.340;40;216;3717;13;33;2604;-330118318;6150639;8;-48992367;390846;0;-143188248;3401450;0;-42421654;356209;0
46861;2018-02-01 20:26:11.743;40;242;3717;13;33;2613;-585854;51;84;0;0;0;0;0;0;0;0;0
46862;2018-02-01 23:15:19.067;32;62;3719;13;41;2614;-265054766;5516771;3;-35294910;294101;0;-140986561;3514612;0;-48790912;345205;0
46863;2018-02-01 23:18:01.527;42;98;0;13;41;2620;-2419198;77350;513;0;0;0;0;0;0;0;0;0
46864;2018-02-01 23:38:24.800;42;98;0;14;45;2653;-79377;-2;24;0;0;0;0;0;0;0;0;0
46865;2018-02-01 23:41:14.290;42;98;0;14;45;2642;-1775050;70755;315;0;0;0;0;0;0;0;0;0
46866;2018-02-02 05:40:49.653;32;51;3719;12;34;2608;-83453423;930181;92;-2705107;27398;0;-14839400;370200;0;-4063133;33673;0
46867;2018-02-02 05:43:03.387;32;208;3719;12;34;2615;-478915;0;44;0;0;0;0;0;0;0;0;0
46868;2018-02-02 06:43:02.953;42;209;3716;12;34;2601;-117242889;1608985;41;-5996076;48498;0;-31922028;657278;0;-12401979;99797;0
46869;2018-02-02 07:28:23.260;34;220;3717;13;34;2603;-336024225;5290085;14;-51072204;335198;0;-150118278;3735732;0;-34141594;304798;0
46870;2018-02-02 07:43:07.230;34;102;3717;13;34;2617;-3336106;-140;111;0;0;0;0;0;0;0;0;0
46871;2018-02-02 07:43:51.357;34;102;3717;13;34;2616;-196485;225;181;0;0;0;0;0;0;0;0;0
46872;2018-02-02 07:44:20.970;42;75;3716;12;34;2617;-6683418;0;0;0;0;0;0;0;0;0;0;0
46873;2018-02-02 09:09:17.630;32;208;3719;21;99;2670;-9553540;76304;365;0;0;0;0;0;0;0;0;0
46874;2018-02-02 11:18:13.190;41;187;3716;12;33;2599;-327911779;5527041;8;-34800131;329094;0;-145354592;3717444;0;-41195023;351711;0
46875;2018-02-02 12:10:42.337;35;179;3717;12;33;2583;-285995675;4268172;21;-27722521;278604;0;-120982110;3198186;0;-30496276;312618;0
46876;2018-02-02 12:13:46.600;35;141;3717;12;33;2588;-552287;-38;248;0;0;0;0;0;0;0;0;0
46877;2018-02-02 12:16:26.523;35;49;3717;12;33;2591;-1135848;-1050;414;0;0;0;0;0;0;0;0;0
46878;2018-02-02 17:15:49.017;43;110;3716;12;33;2600;-235487094;3356144;15;-25364727;271355;0;-89842404;2117616;0;-27924395;244131;0
46879;2018-02-02 17:17:00.890;43;193;3716;12;33;2606;-451338;205;169;0;0;0;0;0;0;0;0;0
46880;2018-02-02 20:13:57.620;33;242;3716;10;34;2606;-382716359;5341763;4;-24326031;238523;0;-117733280;2764638;0;-27974357;247214;0
46881;2018-02-02 23:59:13.210;39;234;3716;11;33;2603;-404066856;5029356;8;-23366146;245265;0;-115843643;2921903;0;-20137033;214760;0
46882;2018-02-03 02:21:35.643;40;27;3716;11;34;2606;-130842353;768895;79;-2519730;26984;0;-17876898;489868;0;-3118851;48439;0
46883;2018-02-03 02:27:41.023;40;55;3716;11;34;2617;-1428912;503;281;0;0;0;0;0;0;0;0;0
46884;2018-02-03 05:11:00.743;41;160;3717;13;68;2648;-166440886;812973;155;-2018742;14822;0;-8901304;222523;0;-3506310;34084;0
46885;2018-02-03 05:11:30.067;37;227;3716;11;42;2609;-362428286;2193202;42;-13560392;109773;0;-53991611;1260384;0;-15616136;138273;0
46886;2018-02-03 05:33:14.780;36;223;3719;12;32;2601;-343056318;2102387;52;-8174288;81913;0;-36669451;836339;0;-8611707;83376;0
46887;2018-02-03 05:38:27.820;36;157;3719;12;32;2610;-1241095;47;76;0;0;0;0;0;0;0;0;0
46888;2018-02-03 05:39:41.610;36;195;3719;12;32;2609;-482264;2102;364;0;0;0;0;0;0;0;0;0
46889;2018-02-03 05:40:41.157;36;195;0;12;32;2605;-541022;117;387;0;0;0;0;0;0;0;0;0
46890;2018-02-03 05:40:43.573;36;195;3718;12;32;2605;-546782;117;387;0;0;0;0;0;0;0;0;0
46891;2018-02-03 11:00:57.757;41;140;3719;15;83;2657;-46801533;93080;688;0;0;0;0;0;0;0;0;0
46892;2018-02-03 13:01:05.790;32;136;3718;12;53;2618;-306198336;2065342;46;-14309444;144148;0;-53478245;1396859;0;-12481366;116951;0
46893;2018-02-04 22:37:48.500;33;161;3718;11;42;2617;-434519746;158898;699;0;0;0;0;0;0;0;0;0
46894;2018-02-04 22:44:55.027;41;9;3719;12;75;2664;-148512;0;0;0;0;0;0;0;0;0;0;0
46895;2018-02-05 03:52:26.960;43;148;3716;11;33;2600;-562164062;99099;486;-387487;5254;313;-7765317;77271;837;0;0;0
46896;2018-02-05 03:53:28.923;43;233;3716;11;33;2607;-277884;238;151;0;0;0;0;0;0;0;0;0
46897;2018-02-05 05:56:21.627;35;106;3720;12;19;2557;-576813553;495381;90;-3029397;34503;0;-16902786;495104;0;-5551113;54316;0
46898;2018-02-05 05:58:55.543;35;139;3720;12;19;2555;-770776;36;150;0;0;0;0;0;0;0;0;0
46899;2018-02-05 06:01:30.583;35;217;3720;12;19;2553;-825979;446;247;0;0;0;0;0;0;0;0;0
46900;2018-02-05 06:03:36.737;35;134;3720;12;19;2556;-419371;0;0;0;0;0;0;0;0;0;0;0
46901;2018-02-05 06:05:37.567;35;50;3720;12;19;2553;-436862;-6;145;0;0;0;0;0;0;0;0;0
46902;2018-02-05 06:08:36.077;35;193;3720;12;18;2545;-1813603;17342;492;0;0;0;0;0;0;0;0;0
46903;2018-02-05 06:12:21.580;38;149;3718;12;16;2544;-2996143;70388;723;0;0;0;0;0;0;0;0;0
46904;2018-02-05 06:24:05.223;38;244;3718;12;16;2557;-991289;-46;152;0;0;0;0;0;0;0;0;0
46905;2018-02-05 06:24:13.487;35;184;3719;12;17;2551;-3111902;-24;173;0;0;0;0;0;0;0;0;0
46906;2018-02-05 06:30:38.677;35;156;3719;12;17;2552;-1138178;24;71;0;0;0;0;0;0;0;0;0
46907;2018-02-05 07:30:50.237;34;165;3717;9;34;2605;-140694847;932386;133;-7049125;56916;0;-22519281;526511;0;-2688542;33951;0
46908;2018-02-05 07:31:47.063;34;40;3717;9;34;2608;-386193;-3;56;0;0;0;0;0;0;0;0;0
46909;2018-02-05 07:45:11.853;36;251;3720;11;34;2613;-441863;30;52;0;0;0;0;0;0;0;0;0
46910;2018-02-05 07:46:03.207;37;234;3721;11;34;2592;-85940529;634393;170;-4018329;47174;0;-18278913;450148;0;-2938796;32884;0
46911;2018-02-05 07:48:06.897;37;56;3721;11;34;2602;-447526;12;93;0;0;0;0;0;0;0;0;0
46912;2018-02-05 07:50:24.627;36;36;3720;11;34;2609;-2391275;21656;420;0;0;0;0;0;0;0;0;0
46913;2018-02-05 07:51:03.360;42;41;3720;9;34;2598;-111629246;695481;76;-5216857;30852;0;-12300623;278046;0;-1982495;26244;0
46914;2018-02-05 07:53:17.850;42;55;3720;9;34;2608;-938671;-5;157;0;0;0;0;0;0;0;0;0
46915;2018-02-05 07:55:05.593;37;18;3721;11;34;2607;-951152;130975;105;0;0;0;0;0;0;0;0;0
46916;2018-02-05 07:55:16.353;42;195;3720;9;34;2610;-1051088;48;125;0;0;0;0;0;0;0;0;0
46917;2018-02-05 07:56:16.127;37;120;3721;11;34;2607;-212843;0;0;0;0;0;0;0;0;0;0;0
46918;2018-02-05 07:57:41.217;37;136;3721;11;34;2606;-284304;174;80;0;0;0;0;0;0;0;0;0
46919;2018-02-05 07:58:43.027;42;9;3720;9;34;2602;-2222865;28694;363;0;0;0;0;0;0;0;0;0
46920;2018-02-05 07:59:05.570;42;9;3720;9;34;2607;-25205;-6;63;0;0;0;0;0;0;0;0;0
46921;2018-02-05 12:22:20.720;32;26;3717;11;38;2612;-439035566;3009896;19;-21461525;206026;0;-91874114;2583820;0;-17930898;186126;0
46922;2018-02-05 14:06:42.373;40;107;3716;11;33;2603;-96297535;2657595;39;-31919492;277016;0;-137454541;3844232;0;-25454242;250165;0
46923;2018-02-05 14:13:31.340;40;172;3716;11;33;2613;-1788556;150;229;0;0;0;0;0;0;0;0;0
46924;2018-02-05 14:13:48.723;40;172;3716;11;33;2614;-63994;33;24;0;0;0;0;0;0;0;0;0
46925;2018-02-05 14:43:51.243;39;122;3719;10;34;2602;-258455335;4758155;8;-44921615;353251;0;-163438177;3997497;0;-35086775;341455;0
46926;2018-02-05 14:46:49.780;41;230;3719;11;34;2602;-240046310;4382426;5;-27924528;295107;0;-146081482;3701441;0;-25373502;284790;0
46927;2018-02-05 14:49:27.063;41;117;3717;11;34;2609;283436;78;226;0;0;0;0;0;0;0;0;0
46928;2018-02-05 16:10:07.140;42;9;3720;9;34;2614;-70690355;0;0;0;0;0;0;0;0;0;0;0
46929;2018-02-05 16:10:43.670;42;9;0;9;34;2612;-8740;-1;0;0;0;0;0;0;0;0;0;0
46930;2018-02-05 16:14:43.837;42;123;0;9;34;2612;-707206;210;49;0;0;0;0;0;0;0;0;0
46931;2018-02-05 16:16:40.490;42;72;3718;9;32;2598;-1917163;19153;474;0;0;0;0;0;0;0;0;0
46932;2018-02-05 16:26:51.523;42;23;3718;9;32;2605;-1879109;-52;233;0;0;0;0;0;0;0;0;0
46933;2018-02-05 18:05:20.390;33;82;3719;12;33;2592;-166614144;4130182;22;-30199251;292996;0;-106965768;2847799;0;-30417184;260921;0
46934;2018-02-05 18:17:38.133;33;246;3719;12;33;2603;-2475951;-33;321;0;0;0;0;0;0;0;0;0
46935;2018-02-05 18:25:23.460;33;142;3719;12;33;2605;-1647537;163;160;0;0;0;0;0;0;0;0;0
46936;2018-02-05 18:27:49.020;33;6;3719;12;33;2600;-225239;15806;415;0;0;0;0;0;0;0;0;0
46937;2018-02-05 18:28:58.060;33;16;3719;12;33;2605;-299685;180;82;0;0;0;0;0;0;0;0;0
46938;2018-02-06 01:01:19.487;34;13;3716;13;34;2605;-111044773;1269066;28;-7059654;56380;0;-22385855;576413;0;-4589351;48559;0
46939;2018-02-06 01:04:51.610;34;93;3716;13;34;2613;-844596;41;184;0;0;0;0;0;0;0;0;0
46940;2018-02-06 06:16:01.343;43;143;3719;12;34;2606;-239796072;3257223;4;-16242571;135153;0;-84124501;2097586;0;-21455751;173921;0
46941;2018-02-06 06:17:54.107;43;39;3719;12;34;2612;-420928;9;36;0;0;0;0;0;0;0;0;0
46942;2018-02-06 06:26:26.743;43;215;3719;12;34;2616;-50840;0;0;0;0;0;0;0;0;0;0;0
46943;2018-02-06 06:31:26.050;43;37;3719;12;34;2617;-850878;94;56;0;0;0;0;0;0;0;0;0
46944;2018-02-06 06:33:29.183;43;53;3719;12;34;2618;-391642;0;0;0;0;0;0;0;0;0;0;0
46945;2018-02-06 06:38:16.550;43;79;3719;12;34;2616;-1266175;65561;240;0;0;0;0;0;0;0;0;0
46946;2018-02-06 08:12:38.177;38;133;3718;12;33;2607;-358470233;7120738;7;-45593373;427695;0;-186103798;5032457;0;-56454951;495561;0
46947;2018-02-06 09:50:39.070;35;135;3716;12;32;2605;-365487555;6834768;3;-42485561;436130;0;-197453072;5069914;0;-41528406;535470;0
46948;2018-02-06 10:21:44.880;36;110;3717;12;34;2602;-10754920;260809;116;-1885632;22553;0;-23186577;312163;0;-3282225;37845;0
46949;2018-02-06 10:33:55.807;36;211;3717;12;34;2609;-3022269;-48;223;0;0;0;0;0;0;0;0;0
46950;2018-02-06 10:42:39.850;39;54;3718;12;34;2606;-294141694;5445074;4;-38866936;350620;0;-180811713;4483883;0;-42812113;395202;0
46951;2018-02-06 10:54:08.450;32;105;3719;12;33;2602;-66197795;1803956;21;-19579839;170765;12;-75261782;1563618;36;-17243806;122096;5
46952;2018-02-06 10:56:27.607;32;30;3719;12;33;2610;-534390;-19;214;0;0;0;0;0;0;0;0;0
46953;2018-02-06 10:59:28.160;32;53;3719;12;33;2612;-829689;1263;441;0;0;0;0;0;0;0;0;0
46954;2018-02-06 11:15:27.810;42;118;3720;12;33;2604;-283280363;4795399;10;-46144286;384954;0;-212175394;4503832;0;-37428037;321501;0
46955;2018-02-06 11:16:51.090;42;175;3720;12;33;2610;-704597;-15;120;0;0;0;0;0;0;0;0;0
46956;2018-02-06 11:20:14.770;42;52;3720;12;33;2605;-2023619;41366;480;0;0;0;0;0;0;0;0;0
46957;2018-02-06 11:28:44.657;42;207;3716;12;33;2617;-1182079;6;32;0;0;0;0;0;0;0;0;0
46958;2018-02-06 11:46:57.540;39;54;3718;17;64;2686;-1180855;15615;439;0;0;0;0;0;0;0;0;0
46959;2018-02-06 11:48:50.620;36;211;3717;18;65;2675;-4328784;79253;578;0;0;0;0;0;0;0;0;0
46960;2018-02-06 11:52:01.687;39;54;3717;17;64;2675;-1788055;27609;433;0;0;0;0;0;0;0;0;0
46961;2018-02-06 14:56:19.890;40;113;3719;11;34;2604;-79460921;1823041;13;-13604875;90826;0;-57505892;1438056;0;-13643042;142943;0
46962;2018-02-06 14:57:28.863;40;171;3719;11;34;2607;-312135;8;11;0;0;0;0;0;0;0;0;0
46963;2018-02-06 15:11:37.673;37;46;3716;11;34;2598;-92876743;2016290;14;-19190833;174220;0;-91776721;2187838;0;-18572530;156656;0
46964;2018-02-06 15:40:57.510;41;212;3717;12;34;2600;-121180359;3020699;14;-28762805;269888;0;-132336278;3058458;0;-32044943;251623;0
46965;2018-02-06 17:34:57.890;34;102;3716;12;34;2607;-276205261;5019488;5;-49167374;341337;0;-199025030;4920408;0;-47391508;392802;0
46966;2018-02-06 18:47:30.723;35;120;3719;13;34;2602;-147147797;3685084;18;-26703131;274664;0;-118309756;3291480;0;-37369555;336016;0
46967;2018-02-06 19:00:58.190;35;9;3719;13;34;2617;-2977264;-74;67;0;0;0;0;0;0;0;0;0
46968;2018-02-06 19:16:52.033;33;68;3717;12;33;2601;-327179271;6772231;6;-49417619;377479;0;-217609710;5542658;0;-52008621;422962;0
46969;2018-02-06 19:23:31.340;33;109;3717;12;33;2615;-1113493;0;0;0;0;0;0;0;0;0;0;0
46970;2018-02-06 19:23:37.367;33;109;0;12;33;2614;-17547;-188;157;0;0;0;0;0;0;0;0;0
46971;2018-02-06 20:15:46.170;39;106;3716;12;33;2604;-4116612;138256;629;0;0;0;0;0;0;0;0;0
46972;2018-02-06 20:29:48.100;36;165;3718;13;33;2599;-8552868;213309;446;-2524993;11214;0;-4176443;87371;0;-880662;8980;0
46973;2018-02-06 20:31:16.493;36;98;3718;13;33;2605;-389678;-118;105;0;0;0;0;0;0;0;0;0
46974;2018-02-06 23:20:02.360;38;7;3716;12;33;2607;-240912713;5219841;15;-33571566;315559;0;-147332285;3814401;0;-31416812;296306;0
46975;2018-02-07 07:57:17.113;43;176;3716;12;34;2598;-375457278;6766033;3;-39486932;379235;0;-182623616;4700676;0;-43080126;388194;0
46976;2018-02-07 07:58:53.810;43;104;3716;12;34;2608;-332866;0;0;0;0;0;0;0;0;0;0;0
46977;2018-02-07 08:01:03.720;43;11;3716;12;34;2610;-409719;3;27;0;0;0;0;0;0;0;0;0
46978;2018-02-07 08:04:50.757;32;42;3719;11;34;2602;-296335382;4654959;25;-31690408;274341;0;-152904141;3525865;0;-40013618;341155;0
46979;2018-02-07 08:06:53.467;32;106;3719;11;34;2610;-429698;3;29;0;0;0;0;0;0;0;0;0
46980;2018-02-07 08:07:03.813;43;15;3716;12;34;2612;-1166303;10;80;0;0;0;0;0;0;0;0;0
46981;2018-02-07 08:07:21.937;32;106;3719;11;34;2610;-216955;196;40;0;0;0;0;0;0;0;0;0
46982;2018-02-07 08:07:32.660;43;15;3716;12;34;2612;-46002;8;29;0;0;0;0;0;0;0;0;0
46983;2018-02-07 08:09:37.080;32;95;3719;11;34;2604;-2028313;51878;532;0;0;0;0;0;0;0;0;0
46984;2018-02-07 08:10:32.903;43;117;3718;12;34;2603;-2573026;62036;482;0;0;0;0;0;0;0;0;0
46985;2018-02-07 08:17:35.477;32;114;3719;11;34;2614;-1332384;-7;70;0;0;0;0;0;0;0;0;0
46986;2018-02-07 10:09:10.450;40;232;3716;11;34;2602;-316094054;4487930;10;-31023390;282277;0;-136619164;3346765;0;-35729614;287262;0
46987;2018-02-07 10:22:33.670;40;141;3716;11;34;2615;-3149343;-21;141;0;0;0;0;0;0;0;0;0
46988;2018-02-07 10:24:13.450;40;162;3716;11;34;2615;-492122;21;87;0;0;0;0;0;0;0;0;0
46989;2018-02-07 10:37:07.900;37;250;3719;12;34;2601;-315067249;6154288;12;-38415805;330172;0;-162626545;4104449;0;-39146417;357611;0
46990;2018-02-07 10:38:46.230;37;95;3719;12;34;2609;-352653;8;21;0;0;0;0;0;0;0;0;0
46991;2018-02-07 10:44:07.653;41;200;3717;12;33;2600;-302983421;5714713;13;-37025522;414760;0;-165381210;3980731;0;-37942174;342998;0
46992;2018-02-07 11:42:11.140;42;79;3718;11;34;2604;-365164828;5921613;13;-36856054;300015;0;-143615366;3201089;0;-35420546;280999;0
46993;2018-02-07 12:03:56.460;34;14;3720;12;33;2603;-313117228;5172730;21;-46333763;396775;0;-168448007;3970855;0;-37577026;329533;0
46994;2018-02-07 12:07:40.370;34;4;3720;12;33;2613;-980302;50;143;0;0;0;0;0;0;0;0;0
46995;2018-02-07 12:11:40.557;34;184;3720;12;33;2605;-3388014;54708;421;0;0;0;0;0;0;0;0;0
46996;2018-02-07 12:14:26.100;34;202;3720;12;33;2606;-1922446;4514;406;0;0;0;0;0;0;0;0;0
46997;2018-02-07 12:16:08.373;34;12;3716;12;33;2613;-442384;12;46;0;0;0;0;0;0;0;0;0
46998;2018-02-07 13:51:54.260;35;187;3717;12;33;2602;-310588404;6105266;8;-30285354;307730;0;-147990855;4152200;0;-30630202;355718;0
46999;2018-02-07 14:57:44.387;33;204;3716;12;34;2603;-327852984;6702744;10;-30382211;303222;0;-142115729;3690906;0;-36049284;336972;0
47000;2018-02-07 15:01:42.630;33;184;3716;12;34;2614;-287441;-74;39;0;0;0;0;0;0;0;0;0
47001;2018-02-07 15:09:03.430;42;79;3719;20;87;2671;-13095401;81658;550;0;0;0;0;0;0;0;0;0
47002;2018-02-07 15:26:35.417;36;196;3718;13;34;2598;-248583142;5459161;4;-36963707;328187;0;-152154759;3692935;0;-27843864;286927;0
47003;2018-02-07 17:48:46.583;39;100;3716;12;33;2606;-337001978;6437510;8;-36677094;357561;0;-172717234;4325811;0;-39266357;438557;0
47004;2018-02-07 20:03:01.207;38;41;3716;12;34;2607;-222938625;4378074;5;-33767128;308824;0;-137306209;3582483;0;-25832309;261368;0
47005;2018-02-07 20:09:27.283;38;169;3716;12;34;2619;-1265156;-99;91;0;0;0;0;0;0;0;0;0
47006;2018-02-08 03:13:53.900;32;126;3716;11;33;2597;-174071864;2861688;26;-12282898;124026;0;-65366670;1535684;0;-19944653;142484;0
47007;2018-02-08 03:37:33.807;40;60;3719;12;34;2603;-293238428;4701384;4;-34869310;295057;0;-168769727;4167482;0;-44804673;368138;0
47008;2018-02-08 03:39:44.383;40;5;3719;12;34;2611;-670619;70;204;0;0;0;0;0;0;0;0;0
47009;2018-02-08 07:08:05.037;43;75;3716;11;34;2594;-234377908;4156918;11;-32615228;276381;0;-141850198;3146620;0;-31478870;287151;0
47010;2018-02-08 07:10:29.403;43;186;3716;11;34;2605;-471206;-7;59;0;0;0;0;0;0;0;0;0
47011;2018-02-08 07:12:46.230;43;236;3716;11;34;2606;-461711;3;28;0;0;0;0;0;0;0;0;0
47012;2018-02-08 07:14:21.433;43;30;3719;11;34;2600;-1151839;17778;356;0;0;0;0;0;0;0;0;0
47013;2018-02-08 07:18:39.160;43;60;3719;11;34;2608;-787359;0;34;0;0;0;0;0;0;0;0;0
