IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;CONSUMO
48443;2017-10-02 00:57:08.050;37;63;3716;127;99;2682;0
48444;2017-10-02 00:57:12.030;37;63;3716;-126;99;2682;0
48445;2017-10-02 00:57:16.337;37;63;3716;-127;99;2682;0
48446;2017-10-02 00:57:20.910;37;63;3716;126;99;2682;0
48447;2017-10-02 00:57:25.057;37;63;3716;-127;99;2682;0
48448;2017-10-02 00:57:29.140;37;63;3716;126;99;2682;0
48449;2017-10-02 00:57:33.070;37;63;3716;-128;99;2682;0
48450;2017-10-02 00:57:37.037;37;63;3716;-125;99;2682;0
48451;2017-10-02 00:57:41.060;37;63;3716;126;99;2682;0
48452;2017-10-02 00:57:45.200;37;63;3716;-127;99;2682;0
48453;2017-10-02 00:57:49.093;37;63;3716;126;99;2682;0
48454;2017-10-02 00:57:53.057;37;63;3716;-126;99;2682;0
48455;2017-10-02 00:57:57.070;37;63;3716;-125;99;2682;0
48456;2017-10-02 00:58:01.090;37;63;3716;127;99;2682;0
48457;2017-10-02 00:58:04.887;37;63;3716;-127;99;2682;0
48458;2017-10-02 00:58:09.093;37;63;3716;-128;99;2682;0
48459;2017-10-02 00:58:13.150;37;63;3716;-128;99;2682;0
48460;2017-10-02 00:58:17.107;37;63;3716;-128;99;2682;0
48461;2017-10-02 00:58:21.200;37;63;3716;-128;99;2682;0
48462;2017-10-02 00:58:25.303;37;63;3716;125;99;2682;0
48463;2017-10-02 00:58:29.230;37;63;3716;127;99;2682;0
48464;2017-10-02 00:58:33.123;37;63;3716;-128;99;2682;0
48465;2017-10-02 00:58:38.003;37;63;3716;-126;99;2682;0
48466;2017-10-02 00:58:42.143;37;63;3716;-128;99;2682;0
48467;2017-10-02 00:58:46.253;37;63;3716;127;99;2682;0
48468;2017-10-02 00:58:50.147;37;63;3716;-126;99;2682;0
48469;2017-10-02 00:58:54.183;37;63;3716;126;99;2682;0
48470;2017-10-02 00:58:58.180;37;63;3716;-127;99;2682;0
48471;2017-10-02 00:59:02.203;37;63;3716;-126;99;2681;0
48472;2017-10-02 00:59:06.167;37;63;3716;127;99;2682;0
48473;2017-10-02 00:59:10.200;37;63;3716;-127;99;2682;0
48474;2017-10-02 00:59:14.320;37;63;3716;126;99;2682;0
48475;2017-10-02 00:59:19.050;37;63;3716;126;99;2682;0
48476;2017-10-02 00:59:23.220;37;63;3716;-126;99;2682;0
48477;2017-10-02 00:59:27.200;37;63;3716;127;99;2682;0
48478;2017-10-02 00:59:32.157;37;63;3716;-126;99;2682;0
48479;2017-10-02 00:59:36.303;37;63;3716;-128;99;2681;0
48480;2017-10-02 00:59:40.233;37;63;3716;-127;99;2681;0
48481;2017-10-02 00:59:44.210;37;63;3716;-124;99;2682;0
48482;2017-10-02 00:59:48.217;37;63;3716;126;99;2681;0
48483;2017-10-02 00:59:54.093;37;63;3716;-126;99;2681;0
48484;2017-10-02 00:59:58.270;37;63;3716;-128;99;2681;0
48485;2017-10-02 01:00:02.330;37;63;3716;-126;99;2681;0
48486;2017-10-02 01:00:06.397;37;63;3716;127;99;2681;0
48487;2017-10-02 01:00:10.290;37;63;3716;-128;99;2681;0
48488;2017-10-02 01:00:14.320;37;63;3716;-127;99;2681;0
48489;2017-10-02 01:00:18.430;37;63;3716;127;99;2681;0
48490;2017-10-02 01:00:22.297;37;63;3716;127;99;2681;0
48491;2017-10-02 01:00:26.327;37;63;3716;-126;99;2681;0
48492;2017-10-02 01:00:31.207;37;63;3716;-127;99;2681;0
48493;2017-10-02 01:00:35.330;37;63;3716;-128;99;2681;0
48494;2017-10-02 01:00:39.360;37;63;3716;-125;99;2681;0
48495;2017-10-02 01:00:43.400;37;63;3716;127;99;2681;0
48496;2017-10-02 01:00:47.337;37;63;3716;-126;99;2681;0
48497;2017-10-02 01:00:51.380;37;63;3716;-128;99;2681;0
48498;2017-10-02 01:00:55.397;37;63;3716;-127;99;2681;0
48499;2017-10-02 01:00:59.407;37;63;3716;-126;99;2681;0
48500;2017-10-02 01:01:05.230;37;63;3716;-128;99;2681;0
48501;2017-10-02 01:01:09.380;37;63;3716;-125;99;2681;0
48502;2017-10-02 01:01:13.377;37;63;3716;-127;99;2681;0
48503;2017-10-02 01:01:17.357;37;63;3716;-126;99;2681;0
48504;2017-10-02 01:01:21.403;37;63;3716;-124;99;2681;0
48505;2017-10-02 01:01:25.390;37;63;3716;-128;99;2681;0
48506;2017-10-02 01:01:29.437;37;63;3716;-127;99;2681;0
48507;2017-10-02 01:01:33.353;37;63;3716;-126;99;2681;0
48508;2017-10-02 01:01:37.440;37;63;3716;-128;99;2681;0
48509;2017-10-02 01:01:41.453;37;63;3716;-126;99;2681;0
48510;2017-10-02 01:01:46.430;37;63;3716;-128;99;2681;0
48511;2017-10-02 01:01:50.443;37;63;3716;127;99;2681;0
48512;2017-10-02 01:01:54.417;37;63;3716;-126;99;2681;0
48513;2017-10-02 01:01:58.427;37;63;3716;-128;99;2681;0
48514;2017-10-02 01:02:03.447;37;63;3716;-126;99;2681;0
48515;2017-10-02 01:02:07.530;37;63;3716;-128;99;2681;0
48516;2017-10-02 01:02:12.427;37;63;3716;-126;99;2681;0
48517;2017-10-02 01:02:18.307;37;63;3716;-128;99;2681;0
48518;2017-10-02 01:02:22.483;37;63;3716;-126;99;2680;0
48519;2017-10-02 01:02:26.430;37;63;3716;127;99;2681;0
48520;2017-10-02 01:02:30.480;37;63;3716;-128;99;2681;0
48521;2017-10-02 01:02:35.420;37;63;3716;-124;99;2680;0
48522;2017-10-02 01:02:40.427;37;63;3716;-128;99;2681;0
48523;2017-10-02 01:02:44.557;37;63;3716;-125;99;2681;0
48524;2017-10-02 01:02:49.327;37;63;3716;-127;99;2680;0
48525;2017-10-02 01:02:53.483;37;63;3716;126;99;2680;0
48526;2017-10-02 01:02:57.493;37;63;3716;-125;99;2680;0
48527;2017-10-02 01:03:01.630;37;63;3716;127;99;2680;0
48528;2017-10-02 01:03:05.430;37;63;3716;-125;99;2680;0
48529;2017-10-02 01:03:09.570;37;63;3716;-126;99;2681;0
48530;2017-10-02 01:03:13.497;37;63;3716;127;99;2680;0
48531;2017-10-02 01:03:17.510;37;63;3716;-124;99;2680;0
48532;2017-10-02 01:03:21.510;37;63;3716;-128;99;2680;0
48533;2017-10-02 01:03:25.510;37;63;3716;-127;99;2680;0
48534;2017-10-02 01:03:30.520;37;63;3716;-126;99;2680;0
48535;2017-10-02 01:03:34.540;37;63;3716;124;99;2680;0
48536;2017-10-02 01:03:38.517;37;63;3716;-126;99;2680;0
48537;2017-10-02 01:03:42.683;37;63;3716;127;99;2680;0
48538;2017-10-02 01:03:46.503;37;63;3716;124;99;2680;0
48539;2017-10-02 01:03:50.507;37;63;3716;-126;99;2680;0
48540;2017-10-02 01:03:54.540;37;63;3716;125;99;2680;0
48541;2017-10-02 01:03:59.517;37;63;3716;-126;99;2680;0
48542;2017-10-02 01:04:03.517;37;63;3716;127;99;2680;0
48543;2017-10-02 01:04:07.553;37;63;3716;127;99;2680;0
48544;2017-10-02 01:04:11.667;37;63;3716;-125;99;2680;0
48545;2017-10-02 01:04:15.540;37;63;3716;127;99;2680;0
48546;2017-10-02 01:04:19.640;37;63;3716;-126;99;2680;0
48547;2017-10-02 01:04:23.540;37;63;3716;-128;99;2680;0
48548;2017-10-02 01:04:27.590;37;63;3716;-127;99;2680;0
48549;2017-10-02 01:04:31.600;37;63;3716;-126;99;2680;0
48550;2017-10-02 01:04:36.567;37;63;3716;-128;99;2680;0
48551;2017-10-02 01:04:40.587;37;63;3716;-127;99;2680;0
48552;2017-10-02 01:04:44.557;37;63;3716;-127;99;2680;0
48553;2017-10-02 01:04:49.437;37;63;3716;-128;99;2680;0
48554;2017-10-02 01:04:53.563;37;63;3716;-127;99;2680;0
48555;2017-10-02 01:04:57.573;37;63;3716;-128;99;2680;0
48556;2017-10-02 01:05:01.607;37;63;3716;-127;99;2680;0
48557;2017-10-02 01:05:06.457;37;63;3716;-125;99;2680;0
48558;2017-10-02 01:05:10.603;37;63;3716;127;99;2680;0
48559;2017-10-02 01:05:14.607;37;63;3716;-126;99;2679;0
48560;2017-10-02 01:05:18.607;37;63;3716;127;99;2680;0
48561;2017-10-02 01:05:22.600;37;63;3716;124;99;2680;0
48562;2017-10-02 01:05:26.617;37;63;3716;-126;99;2679;0
48563;2017-10-02 01:05:30.597;37;63;3716;-128;99;2679;0
48564;2017-10-02 01:05:34.637;37;63;3716;-125;99;2679;0
48565;2017-10-02 01:05:38.607;37;63;3716;-126;99;2679;0
48566;2017-10-02 01:05:43.600;37;63;3716;-128;99;2680;0
48567;2017-10-02 01:05:47.703;37;63;3716;-125;99;2679;0
48568;2017-10-02 01:05:51.640;37;63;3716;127;99;2679;0
48569;2017-10-02 01:05:55.657;37;63;3716;-124;99;2680;0
48570;2017-10-02 01:05:59.650;37;63;3716;-125;99;2680;0
48571;2017-10-02 01:06:03.697;37;63;3716;127;99;2679;0
48572;2017-10-02 01:06:08.707;37;63;3716;-124;99;2679;0
48573;2017-10-02 01:06:12.670;37;63;3716;127;99;2679;0
48574;2017-10-02 01:06:16.673;37;63;3716;-125;99;2679;0
48575;2017-10-02 01:06:20.683;37;63;3716;-126;99;2679;0
48576;2017-10-02 01:06:25.533;37;63;3716;125;99;2679;0
48577;2017-10-02 01:06:29.677;37;63;3716;-125;99;2679;0
48578;2017-10-02 01:06:33.690;37;63;3716;126;99;2679;0
48579;2017-10-02 01:06:37.663;37;63;3716;-125;99;2679;0
48580;2017-10-02 01:06:41.720;37;63;3716;-126;99;2679;0
48581;2017-10-02 01:06:45.967;37;63;3716;127;99;2679;0
48582;2017-10-02 01:06:50.600;37;63;3716;-124;99;2679;0
48583;2017-10-02 01:06:54.690;37;63;3716;-128;99;2679;0
48584;2017-10-02 01:06:59.590;37;63;3716;126;99;2679;0
48585;2017-10-02 01:07:04.760;37;63;3716;-128;99;2679;0
48586;2017-10-02 01:07:08.727;37;63;3716;127;99;2679;0
48587;2017-10-02 01:07:12.917;37;63;3716;-125;99;2679;0
48588;2017-10-02 01:07:16.777;37;63;3716;127;99;2679;0
48589;2017-10-02 01:07:20.780;37;63;3716;-125;99;2679;0
48590;2017-10-02 01:07:24.743;37;63;3716;-127;99;2679;0
48591;2017-10-02 01:07:28.750;37;63;3716;127;99;2679;0
48592;2017-10-02 01:07:32.743;37;63;3716;-126;99;2679;0
48593;2017-10-02 01:07:36.763;37;63;3716;127;99;2679;0
48594;2017-10-02 01:07:41.747;37;63;3716;-124;99;2679;0
48595;2017-10-02 01:07:45.777;37;63;3716;-127;99;2679;0
48596;2017-10-02 01:07:49.763;37;63;3716;127;99;2679;0
48597;2017-10-02 01:07:53.810;37;63;3716;-126;99;2679;0
48598;2017-10-02 01:07:57.827;37;63;3716;-125;99;2679;0
48599;2017-10-02 01:08:02.763;37;63;3716;-127;99;2679;0
48600;2017-10-02 01:08:06.800;37;63;3716;-125;99;2679;0
48601;2017-10-02 01:08:10.843;37;63;3716;-128;99;2679;0
48602;2017-10-02 01:08:14.810;37;63;3716;-127;99;2679;0
48603;2017-10-02 01:08:18.810;37;63;3716;-125;99;2679;0
48604;2017-10-02 01:08:23.840;37;63;3716;-127;99;2679;0
48605;2017-10-02 01:08:27.837;37;63;3716;-125;99;2679;0
48606;2017-10-02 01:08:31.813;37;63;3716;-127;99;2679;0
48607;2017-10-02 01:08:36.720;37;63;3716;-128;99;2679;0
48608;2017-10-02 01:08:40.847;37;63;3716;-128;99;2679;0
48609;2017-10-02 01:08:44.887;37;63;3716;-127;99;2679;0
48610;2017-10-02 01:08:48.840;37;63;3716;-125;99;2679;0
48611;2017-10-02 01:08:52.890;37;63;3716;-128;99;2679;0
48612;2017-10-02 01:08:56.850;37;63;3716;-125;99;2679;0
48613;2017-10-02 01:09:00.860;37;63;3716;-125;99;2679;0
48614;2017-10-02 01:09:05.163;37;63;3716;124;99;2679;0
48615;2017-10-02 01:09:09.120;37;63;3716;-125;99;2678;0
48616;2017-10-02 01:09:12.880;37;63;3716;-125;99;2679;0
48617;2017-10-02 01:09:16.867;37;63;3716;126;99;2679;0
48618;2017-10-02 01:09:20.887;37;63;3716;-126;99;2678;0
48619;2017-10-02 01:09:25.923;37;63;3716;-128;99;2679;0
48620;2017-10-02 01:09:29.890;37;63;3716;-126;99;2679;0
48621;2017-10-02 01:09:33.883;37;63;3716;-125;99;2679;0
48622;2017-10-02 01:09:37.890;37;63;3716;-127;99;2679;0
48623;2017-10-02 01:09:41.993;37;63;3716;-124;99;2678;0
48624;2017-10-02 01:09:46.937;37;63;3716;127;99;2678;0
48625;2017-10-02 01:09:50.900;37;63;3716;-127;99;2678;0
48626;2017-10-02 01:09:54.963;37;63;3716;126;99;2678;0
48627;2017-10-02 01:09:59.097;37;63;3716;126;99;2678;0
48628;2017-10-02 01:10:02.920;37;63;3716;-125;99;2678;0
48629;2017-10-02 01:10:06.920;37;63;3716;-127;99;2678;0
48630;2017-10-02 01:10:10.930;37;63;3716;126;99;2678;0
48631;2017-10-02 01:10:14.953;37;63;3716;-125;99;2678;0
48632;2017-10-02 01:10:19.820;37;63;3716;126;99;2678;0
48633;2017-10-02 01:10:23.947;37;63;3716;-124;99;2678;0
48634;2017-10-02 01:10:27.967;37;63;3716;-125;99;2678;0
48635;2017-10-02 01:10:32.080;37;63;3716;127;99;2678;0
48636;2017-10-02 01:10:35.970;37;63;3716;-125;99;2678;0
48637;2017-10-02 01:10:39.953;37;63;3716;126;99;2678;0
48638;2017-10-02 01:10:45.840;37;63;3716;-126;99;2678;0
48639;2017-10-02 01:10:49.950;37;63;3716;-127;99;2678;0
48640;2017-10-02 01:10:54.880;37;63;3716;-126;99;2678;0
48641;2017-10-02 01:10:58.983;37;63;3716;-125;99;2678;0
48642;2017-10-02 01:11:02.987;37;63;3716;127;99;2678;0
48643;2017-10-02 01:11:07.980;37;63;3716;-125;99;2678;0
48644;2017-10-02 01:11:12.147;37;63;3716;-128;99;2678;0
48645;2017-10-02 01:11:16.003;37;63;3716;-128;99;2678;0
48646;2017-10-02 01:11:21.070;37;63;3716;127;99;2678;0
48647;2017-10-02 01:11:25.010;37;63;3716;-128;99;2678;0
48648;2017-10-02 01:11:29.033;37;63;3716;-127;99;2678;0
48649;2017-10-02 01:11:33.070;37;63;3716;126;99;2678;0
48650;2017-10-02 01:11:37.020;37;63;3716;-128;99;2678;0
48651;2017-10-02 01:11:41.010;37;63;3716;-125;99;2678;0
48652;2017-10-02 01:11:45.027;37;63;3716;126;99;2678;0
48653;2017-10-02 01:11:49.020;37;63;3716;-124;99;2678;0
48654;2017-10-02 01:11:53.057;37;63;3716;-128;99;2678;0
48655;2017-10-02 01:11:57.073;37;63;3716;-128;99;2678;0
48656;2017-10-02 01:12:02.067;37;63;3716;-127;99;2678;0
48657;2017-10-02 01:12:06.087;37;63;3716;126;99;2678;0
48658;2017-10-02 01:12:10.060;37;63;3716;-125;99;2678;0
48659;2017-10-02 01:12:14.160;37;63;3716;127;99;2678;0
48660;2017-10-02 01:12:18.050;37;63;3716;126;99;2678;0
48661;2017-10-02 01:12:22.093;37;63;3716;-125;99;2678;0
48662;2017-10-02 01:12:26.093;37;63;3716;126;99;2678;0
48663;2017-10-02 01:12:30.063;37;63;3716;-126;99;2678;0
48664;2017-10-02 01:12:34.210;37;63;3716;-124;99;2678;0
48665;2017-10-02 01:12:38.080;37;63;3716;-128;99;2678;0
48666;2017-10-02 01:12:42.083;37;63;3716;-127;99;2678;0
48667;2017-10-02 01:12:46.097;37;63;3716;-126;99;2678;0
48668;2017-10-02 01:12:50.247;37;63;3716;127;99;2678;0
48669;2017-10-02 01:12:54.210;37;63;3716;-125;99;2678;0
48670;2017-10-02 01:12:58.100;37;63;3716;127;99;2678;0
48671;2017-10-02 01:13:02.143;37;63;3716;127;99;2678;0
48672;2017-10-02 01:13:06.130;37;63;3716;-126;99;2678;0
48673;2017-10-02 01:13:10.153;37;63;3716;127;99;2678;0
48674;2017-10-02 01:13:15.377;37;63;3716;-125;99;2678;0
48675;2017-10-02 01:13:19.257;37;63;3716;127;99;2678;0
48676;2017-10-02 01:13:23.133;37;63;3716;126;99;2678;0
48677;2017-10-02 01:13:27.167;37;63;3716;-126;99;2678;0
48678;2017-10-02 01:13:31.263;37;63;3716;124;99;2678;0
48679;2017-10-02 01:13:35.503;37;63;3716;-126;99;2678;0
48680;2017-10-02 01:13:39.203;37;63;3716;-125;99;2678;0
48681;2017-10-02 01:13:43.220;37;63;3716;127;99;2678;0
48682;2017-10-02 01:13:47.183;37;63;3716;-125;99;2678;0
48683;2017-10-02 01:13:51.190;37;63;3716;127;99;2678;0
48684;2017-10-02 01:13:55.193;37;63;3716;-126;99;2678;0
48685;2017-10-02 01:13:59.243;37;63;3716;-125;99;2678;0
48686;2017-10-02 01:14:03.223;37;63;3716;-127;99;2678;0
48687;2017-10-02 01:14:07.203;37;63;3716;-126;99;2678;0
48688;2017-10-02 01:14:11.220;37;63;3716;-125;99;2678;0
48689;2017-10-02 01:14:15.217;37;63;3716;-128;99;2678;0
48690;2017-10-02 01:14:19.417;37;63;3716;-126;99;2678;0
48691;2017-10-02 01:14:23.270;37;63;3716;-128;99;2678;0
48692;2017-10-02 01:14:27.450;37;63;3716;126;99;2678;0
48693;2017-10-02 01:14:31.233;37;63;3716;-126;99;2678;0
48694;2017-10-02 01:14:35.257;37;63;3716;127;99;2678;0
48695;2017-10-02 01:14:39.240;37;63;3716;126;99;2677;0
48696;2017-10-02 01:14:43.250;37;63;3716;-128;99;2677;0
48697;2017-10-02 01:14:47.243;37;63;3716;126;99;2678;0
48698;2017-10-02 01:14:51.247;37;63;3716;-126;99;2678;0
48699;2017-10-02 01:14:55.257;37;63;3716;-128;99;2677;0
48700;2017-10-02 01:15:00.153;37;63;3716;125;99;2678;0
48701;2017-10-02 01:15:04.270;37;63;3716;-127;99;2678;0
48702;2017-10-02 01:15:08.280;37;63;3716;125;99;2678;0
48703;2017-10-02 01:15:13.173;37;63;3716;-125;99;2677;0
48704;2017-10-02 01:15:17.300;37;63;3716;125;99;2677;0
48705;2017-10-02 01:15:21.310;37;63;3716;-127;99;2677;0
48706;2017-10-02 01:15:25.367;37;63;3716;-124;99;2678;0
48707;2017-10-02 01:15:29.400;37;63;3716;-127;99;2677;0
48708;2017-10-02 01:15:34.200;37;63;3716;127;99;2677;0
48709;2017-10-02 01:15:38.370;37;63;3716;126;99;2677;0
48710;2017-10-02 01:15:42.400;37;63;3716;-128;99;2677;0
48711;2017-10-02 01:15:46.380;37;63;3716;-126;99;2677;0
48712;2017-10-02 01:15:50.350;37;63;3716;126;99;2677;0
48713;2017-10-02 01:15:54.343;37;63;3716;-128;99;2677;0
48714;2017-10-02 01:15:58.360;37;63;3716;-128;99;2677;0
48715;2017-10-02 01:16:02.430;37;63;3716;127;99;2677;0
48716;2017-10-02 01:16:06.400;37;63;3716;-124;99;2677;0
48717;2017-10-02 01:16:10.363;37;63;3716;-128;99;2677;0
48718;2017-10-02 01:16:14.393;37;63;3716;-127;99;2677;0
48719;2017-10-02 01:16:18.397;37;63;3716;-125;99;2677;0
48720;2017-10-02 01:16:22.403;37;63;3716;127;99;2677;0
48721;2017-10-02 01:16:26.537;37;63;3716;-126;99;2677;0
48722;2017-10-02 01:16:30.403;37;63;3716;-128;99;2677;0
48723;2017-10-02 01:16:34.400;37;63;3716;126;99;2677;0
48724;2017-10-02 01:16:38.400;37;63;3716;-125;99;2677;0
48725;2017-10-02 01:16:43.290;37;63;3716;-125;99;2677;0
48726;2017-10-02 01:16:47.390;37;63;3716;-127;99;2677;0
48727;2017-10-02 01:16:51.410;37;63;3716;-125;99;2677;0
48728;2017-10-02 01:16:55.420;37;63;3716;127;99;2677;0
48729;2017-10-02 01:16:59.423;37;63;3716;-126;99;2677;0
48730;2017-10-02 01:17:03.463;37;63;3716;127;99;2677;0
48731;2017-10-02 01:17:07.430;37;63;3716;127;99;2677;0
48732;2017-10-02 01:17:11.470;37;63;3716;-125;99;2677;0
48733;2017-10-02 01:17:15.457;37;63;3716;-128;99;2677;0
48734;2017-10-02 01:17:19.510;37;63;3716;127;99;2677;0
48735;2017-10-02 01:17:23.503;37;63;3716;-125;99;2677;0
48736;2017-10-02 01:17:28.437;37;63;3716;127;99;2677;0
48737;2017-10-02 01:17:32.477;37;63;3716;-126;99;2677;0
48738;2017-10-02 01:17:36.493;37;63;3716;124;99;2677;0
48739;2017-10-02 01:17:40.467;37;63;3716;127;99;2677;0
48740;2017-10-02 01:17:44.460;37;63;3716;127;99;2677;0
48741;2017-10-02 01:17:48.467;37;63;3716;127;99;2677;0
48742;2017-10-02 01:17:52.510;37;63;3716;-124;99;2677;0
48743;2017-10-02 01:17:56.497;37;63;3716;-127;99;2677;0
48744;2017-10-02 01:18:00.503;37;63;3716;-126;99;2677;0
48745;2017-10-02 01:18:04.487;37;63;3716;-125;99;2677;0
48746;2017-10-02 01:18:08.510;37;63;3716;127;99;2677;0
48747;2017-10-02 01:18:12.497;37;63;3716;-125;99;2677;0
48748;2017-10-02 01:18:16.573;37;63;3716;-126;99;2677;0
48749;2017-10-02 01:18:20.507;37;63;3716;-128;99;2677;0
48750;2017-10-02 01:18:24.510;37;63;3716;-126;99;2677;0
48751;2017-10-02 01:18:29.410;37;63;3716;-126;99;2677;0
48752;2017-10-02 01:18:33.557;37;63;3716;-126;99;2677;0
48753;2017-10-02 01:18:37.917;37;63;3716;-126;99;2677;0
48754;2017-10-02 01:18:41.873;37;63;3716;127;99;2677;0
48755;2017-10-02 01:18:45.610;37;63;3716;-125;99;2677;0
48756;2017-10-02 01:18:49.573;37;63;3716;-124;99;2677;0
48757;2017-10-02 01:18:53.583;37;63;3716;-127;99;2677;0
48758;2017-10-02 01:18:57.523;37;63;3716;-127;99;2677;0
48759;2017-10-02 01:19:02.460;37;63;3716;125;99;2677;0
48760;2017-10-02 01:19:06.767;37;63;3716;127;99;2677;0
48761;2017-10-02 01:19:10.583;37;63;3716;126;99;2677;0
48762;2017-10-02 01:19:14.570;37;63;3716;-128;99;2677;0
48763;2017-10-02 01:19:18.607;37;63;3716;-125;99;2676;0
48764;2017-10-02 01:19:22.620;37;63;3716;126;99;2677;0
48765;2017-10-02 01:19:26.577;37;63;3716;127;99;2677;0
48766;2017-10-02 01:19:30.590;37;63;3716;-126;99;2676;0
48767;2017-10-02 01:19:34.613;37;63;3716;127;99;2677;0
48768;2017-10-02 01:19:39.620;37;63;3716;-126;99;2677;0
48769;2017-10-02 01:19:43.597;37;63;3716;-126;99;2677;0
48770;2017-10-02 01:19:47.613;37;63;3716;-128;99;2677;0
48771;2017-10-02 01:19:51.630;37;63;3716;-125;99;2676;0
48772;2017-10-02 01:19:56.640;37;63;3716;-128;99;2677;0
48773;2017-10-02 01:20:00.643;37;63;3716;-128;99;2677;0
48774;2017-10-02 01:20:04.693;37;63;3716;-125;99;2677;0
48775;2017-10-02 01:20:08.663;37;63;3716;-128;99;2677;0
48776;2017-10-02 01:20:13.617;37;63;3716;127;99;2677;0
48777;2017-10-02 01:20:17.650;37;63;3716;-128;99;2676;0
48778;2017-10-02 01:20:21.703;37;63;3716;127;99;2677;0
48779;2017-10-02 01:20:25.680;37;63;3716;-125;99;2677;0
48780;2017-10-02 01:20:29.693;37;63;3716;-128;99;2676;0
48781;2017-10-02 01:20:33.727;37;63;3716;-125;99;2676;0
48782;2017-10-02 01:20:37.677;37;63;3716;-128;99;2676;0
48783;2017-10-02 01:20:41.660;37;63;3716;-128;99;2676;0
48784;2017-10-02 01:20:46.697;37;63;3716;-125;99;2676;0
48785;2017-10-02 01:20:50.733;37;63;3716;-128;99;2676;0
48786;2017-10-02 01:20:54.723;37;63;3716;-125;99;2676;0
48787;2017-10-02 01:20:58.953;37;63;3716;-125;99;2676;0
48788;2017-10-02 01:21:03.177;37;63;3716;127;99;2676;0
48789;2017-10-02 01:21:07.720;37;63;3716;-126;99;2676;0
48790;2017-10-02 01:21:11.730;37;63;3716;-128;99;2676;0
48791;2017-10-02 01:21:15.797;37;63;3716;-125;99;2676;0
48792;2017-10-02 01:21:19.703;37;63;3716;-127;99;2676;0
48793;2017-10-02 01:21:24.730;37;63;3716;-126;99;2676;0
48794;2017-10-02 01:21:28.737;37;63;3716;-128;99;2676;0
48795;2017-10-02 01:21:32.730;37;63;3716;-127;99;2676;0
48796;2017-10-02 01:21:36.790;37;63;3716;-126;99;2676;0
48797;2017-10-02 01:21:40.827;37;63;3716;-128;99;2676;0
48798;2017-10-02 01:21:44.747;37;63;3716;-125;99;2676;0
48799;2017-10-02 01:21:48.780;37;63;3716;-128;99;2676;0
48800;2017-10-02 01:21:52.763;37;63;3716;-128;99;2676;0
48801;2017-10-02 01:21:57.653;37;63;3716;127;99;2676;0
48802;2017-10-02 01:22:01.833;37;63;3716;-127;99;2676;0
48803;2017-10-02 01:22:05.797;37;63;3716;-128;99;2676;0
48804;2017-10-02 01:22:09.750;37;63;3716;-127;99;2676;0
48805;2017-10-02 01:22:13.767;37;63;3716;-127;99;2676;0
48806;2017-10-02 01:22:17.760;37;63;3716;-128;99;2676;0
48807;2017-10-02 01:22:21.800;37;63;3716;-125;99;2676;0
48808;2017-10-02 01:22:25.783;37;63;3716;-128;99;2676;0
48809;2017-10-02 01:22:29.780;37;63;3716;-125;99;2676;0
48810;2017-10-02 01:22:33.790;37;63;3716;-126;99;2676;0
48811;2017-10-02 01:22:37.803;37;63;3716;126;99;2676;0
48812;2017-10-02 01:22:41.817;37;63;3716;-125;99;2676;0
48813;2017-10-02 01:22:45.870;37;63;3716;-125;99;2676;0
48814;2017-10-02 01:22:49.810;37;63;3716;-126;99;2676;0
48815;2017-10-02 01:22:53.813;37;63;3716;-127;99;2676;0
48816;2017-10-02 01:22:57.837;37;63;3716;-128;99;2676;0
48817;2017-10-02 01:23:01.850;37;63;3716;-127;99;2676;0
48818;2017-10-02 01:23:05.813;37;63;3716;-127;99;2676;0
48819;2017-10-02 01:23:09.847;37;63;3716;-128;99;2676;0
48820;2017-10-02 01:23:13.847;37;63;3716;-128;99;2676;0
48821;2017-10-02 01:23:17.853;37;63;3716;127;99;2676;0
48822;2017-10-02 01:23:21.897;37;63;3716;-127;99;2676;0
48823;2017-10-02 01:23:25.837;37;63;3716;127;99;2676;0
48824;2017-10-02 01:23:29.843;37;63;3716;-128;99;2676;0
48825;2017-10-02 01:23:33.887;37;63;3716;-127;99;2676;0
48826;2017-10-02 01:23:37.867;37;63;3716;127;99;2676;0
48827;2017-10-02 01:23:42.877;37;63;3716;127;99;2676;0
48828;2017-10-02 01:23:47.927;37;63;3716;-126;99;2676;0
48829;2017-10-02 01:23:51.910;37;63;3716;127;99;2676;0
48830;2017-10-02 01:23:55.873;37;63;3716;-127;99;2676;0
48831;2017-10-02 01:23:59.870;37;63;3716;-126;99;2676;0
48832;2017-10-02 01:24:03.877;37;63;3716;-128;99;2676;0
48833;2017-10-02 01:24:07.897;37;63;3716;-125;99;2676;0
48834;2017-10-02 01:24:11.890;37;63;3716;-128;99;2676;0
48835;2017-10-02 01:24:15.887;37;63;3716;-125;99;2676;0
48836;2017-10-02 01:24:19.913;37;63;3716;127;99;2676;0
48837;2017-10-02 01:24:23.930;37;63;3716;127;99;2676;0
48838;2017-10-02 01:24:27.980;37;63;3716;-127;99;2676;0
48839;2017-10-02 01:24:31.923;37;63;3716;-126;99;2676;0
48840;2017-10-02 01:24:35.910;37;63;3716;126;99;2676;0
48841;2017-10-02 01:24:39.930;37;63;3716;126;99;2676;0
48842;2017-10-02 01:24:43.930;37;63;3716;-127;99;2676;0
48843;2017-10-02 01:24:47.973;37;63;3716;-127;99;2676;0
