vehiculo;soc;Entradas;fecha;Mes;dia_semana;hora
37;14;2;01/10/2017;10;7;22
37;96;15;02/10/2017;10;1;0
37;98;1;02/10/2017;10;1;0
37;99;401;02/10/2017;10;1;0
37;100;17;02/10/2017;10;1;0
41;33;1;02/10/2017;10;1;0
37;99;877;02/10/2017;10;1;1
37;98;557;02/10/2017;10;1;2
37;99;322;02/10/2017;10;1;2
37;97;668;02/10/2017;10;1;3
37;98;209;02/10/2017;10;1;3
37;96;437;02/10/2017;10;1;4
37;97;435;02/10/2017;10;1;4
40;34;1;02/10/2017;10;1;4
37;95;586;02/10/2017;10;1;5
37;96;294;02/10/2017;10;1;5
32;30;1;02/10/2017;10;1;6
35;34;3;02/10/2017;10;1;6
37;94;1;02/10/2017;10;1;6
37;95;482;02/10/2017;10;1;6
32;29;2;02/10/2017;10;1;7
33;47;1;02/10/2017;10;1;7
32;28;1;02/10/2017;10;1;8
33;34;2;02/10/2017;10;1;11
35;79;1;02/10/2017;10;1;12
32;34;2;02/10/2017;10;1;17
37;33;10;02/10/2017;10;1;17
37;33;3;02/10/2017;10;1;18
38;33;4;02/10/2017;10;1;18
40;34;1;02/10/2017;10;1;18
41;33;1;02/10/2017;10;1;18
38;0;1;02/10/2017;10;1;19
38;33;9;02/10/2017;10;1;19
41;33;1;02/10/2017;10;1;19
33;33;2;03/10/2017;10;2;3
40;33;1;03/10/2017;10;2;6
35;34;3;03/10/2017;10;2;9
32;34;1;03/10/2017;10;2;13
32;34;1;03/10/2017;10;2;14
32;34;2;03/10/2017;10;2;16
38;33;10;03/10/2017;10;2;16
41;34;4;03/10/2017;10;2;16
33;34;5;03/10/2017;10;2;19
33;88;1;03/10/2017;10;2;20
40;34;1;03/10/2017;10;2;21
41;34;1;03/10/2017;10;2;22
35;34;4;04/10/2017;10;3;0
35;86;1;04/10/2017;10;3;3
33;81;1;04/10/2017;10;3;4
32;34;1;04/10/2017;10;3;7
38;33;7;04/10/2017;10;3;9
40;34;1;04/10/2017;10;3;9
38;33;2;04/10/2017;10;3;10
40;76;1;04/10/2017;10;3;10
41;34;1;04/10/2017;10;3;10
35;34;2;04/10/2017;10;3;11
37;33;2;04/10/2017;10;3;11
33;34;2;04/10/2017;10;3;12
32;34;1;04/10/2017;10;3;20
35;75;1;05/10/2017;10;4;1
37;30;5;05/10/2017;10;4;2
37;30;1;05/10/2017;10;4;3
38;34;4;05/10/2017;10;4;3
41;34;1;05/10/2017;10;4;3
40;33;1;05/10/2017;10;4;6
33;33;2;05/10/2017;10;4;7
32;39;1;05/10/2017;10;4;12
32;34;2;05/10/2017;10;4;13
35;34;1;05/10/2017;10;4;15
37;34;2;05/10/2017;10;4;18
37;34;6;05/10/2017;10;4;19
41;34;1;05/10/2017;10;4;19
33;33;2;05/10/2017;10;4;20
38;34;1;05/10/2017;10;4;20
37;99;1;05/10/2017;10;4;21
40;34;1;05/10/2017;10;4;21
33;33;2;05/10/2017;10;4;22
32;34;2;06/10/2017;10;5;7
35;33;1;06/10/2017;10;5;9
38;34;1;06/10/2017;10;5;12
40;31;1;06/10/2017;10;5;22
40;31;1;06/10/2017;10;5;23
37;33;1;08/10/2017;10;7;23
41;33;1;08/10/2017;10;7;23
37;33;1;09/10/2017;10;1;2
35;34;1;09/10/2017;10;1;8
32;34;2;09/10/2017;10;1;10
33;33;2;09/10/2017;10;1;10
32;99;1;09/10/2017;10;1;12
33;88;1;09/10/2017;10;1;12
38;33;1;09/10/2017;10;1;12
40;34;1;09/10/2017;10;1;14
37;34;1;09/10/2017;10;1;16
41;34;1;09/10/2017;10;1;16
35;34;1;09/10/2017;10;1;18
33;33;3;09/10/2017;10;1;21
32;33;3;09/10/2017;10;1;22
38;33;1;10/10/2017;10;2;2
35;34;1;10/10/2017;10;2;7
40;34;1;10/10/2017;10;2;7
41;34;1;10/10/2017;10;2;8
37;33;2;10/10/2017;10;2;9
33;33;3;10/10/2017;10;2;10
32;34;2;10/10/2017;10;2;11
33;88;1;10/10/2017;10;2;13
38;33;1;10/10/2017;10;2;13
35;33;1;10/10/2017;10;2;21
37;34;3;11/10/2017;10;3;2
32;34;1;11/10/2017;10;3;3
37;34;2;11/10/2017;10;3;3
40;34;1;11/10/2017;10;3;4
41;34;1;11/10/2017;10;3;4
33;33;2;11/10/2017;10;3;5
38;34;1;11/10/2017;10;3;9
38;64;1;11/10/2017;10;3;9
35;33;1;11/10/2017;10;3;14
32;34;2;11/10/2017;10;3;15
41;34;1;11/10/2017;10;3;19
33;33;4;11/10/2017;10;3;20
33;33;3;11/10/2017;10;3;21
37;34;6;11/10/2017;10;3;21
38;34;1;12/10/2017;10;4;23
33;34;3;13/10/2017;10;5;7
32;34;3;13/10/2017;10;5;8
40;33;1;13/10/2017;10;5;9
32;34;1;13/10/2017;10;5;10
33;87;1;13/10/2017;10;5;10
35;34;1;13/10/2017;10;5;10
32;88;1;13/10/2017;10;5;11
33;88;1;13/10/2017;10;5;11
37;34;1;13/10/2017;10;5;12
32;87;1;13/10/2017;10;5;13
33;86;1;13/10/2017;10;5;13
33;87;1;13/10/2017;10;5;13
37;34;1;13/10/2017;10;5;13
38;34;1;13/10/2017;10;5;13
41;34;1;13/10/2017;10;5;14
33;84;1;13/10/2017;10;5;17
33;99;1;13/10/2017;10;5;17
37;86;1;13/10/2017;10;5;17
38;58;1;14/10/2017;10;6;18
40;15;2;16/10/2017;10;1;4
40;16;1;16/10/2017;10;1;4
41;26;1;16/10/2017;10;1;4
33;34;1;16/10/2017;10;1;6
33;96;1;16/10/2017;10;1;7
33;97;1;16/10/2017;10;1;7
35;34;1;16/10/2017;10;1;7
32;34;2;16/10/2017;10;1;9
37;33;1;16/10/2017;10;1;11
38;34;5;16/10/2017;10;1;11
37;33;6;16/10/2017;10;1;12
37;62;1;16/10/2017;10;1;12
37;61;1;16/10/2017;10;1;13
37;84;1;16/10/2017;10;1;13
37;86;1;16/10/2017;10;1;13
41;34;1;16/10/2017;10;1;16
40;34;1;16/10/2017;10;1;18
35;34;1;16/10/2017;10;1;19
33;34;4;16/10/2017;10;1;20
32;34;1;16/10/2017;10;1;22
38;34;6;16/10/2017;10;1;23
37;33;1;17/10/2017;10;2;3
37;33;1;17/10/2017;10;2;7
37;87;1;17/10/2017;10;2;9
35;34;1;17/10/2017;10;2;10
37;87;1;17/10/2017;10;2;10
37;88;1;17/10/2017;10;2;10
37;88;2;17/10/2017;10;2;11
32;34;1;17/10/2017;10;2;12
40;34;1;17/10/2017;10;2;12
41;33;3;17/10/2017;10;2;12
43;34;1;17/10/2017;10;2;12
38;34;2;17/10/2017;10;2;15
32;34;5;17/10/2017;10;2;17
33;34;1;17/10/2017;10;2;17
38;98;1;17/10/2017;10;2;17
32;34;1;17/10/2017;10;2;18
35;34;2;18/10/2017;10;3;3
35;34;2;18/10/2017;10;3;4
37;33;1;18/10/2017;10;3;4
43;34;1;18/10/2017;10;3;6
41;34;1;18/10/2017;10;3;10
32;33;2;18/10/2017;10;3;11
38;33;1;18/10/2017;10;3;11
40;33;1;18/10/2017;10;3;11
41;34;1;18/10/2017;10;3;11
33;33;1;18/10/2017;10;3;12
35;33;1;18/10/2017;10;3;17
37;34;1;18/10/2017;10;3;18
43;34;1;18/10/2017;10;3;21
33;33;7;19/10/2017;10;4;4
41;34;2;19/10/2017;10;4;6
32;33;1;19/10/2017;10;4;7
33;33;4;19/10/2017;10;4;7
40;33;1;19/10/2017;10;4;7
38;33;1;19/10/2017;10;4;8
40;54;1;19/10/2017;10;4;8
35;33;3;19/10/2017;10;4;13
35;33;1;19/10/2017;10;4;14
40;34;1;19/10/2017;10;4;15
37;33;1;19/10/2017;10;4;18
43;34;2;19/10/2017;10;4;18
33;34;1;19/10/2017;10;4;21
32;28;3;20/10/2017;10;5;3
38;33;1;20/10/2017;10;5;4
35;34;1;20/10/2017;10;5;5
41;34;1;20/10/2017;10;5;5
40;34;1;20/10/2017;10;5;9
37;31;2;20/10/2017;10;5;16
43;33;1;20/10/2017;10;5;20
33;33;1;20/10/2017;10;5;23
35;19;3;22/10/2017;10;7;21
38;6;1;22/10/2017;10;7;21
40;37;1;22/10/2017;10;7;21
43;43;1;22/10/2017;10;7;21
41;8;5;22/10/2017;10;7;22
41;8;1;22/10/2017;10;7;23
37;34;1;23/10/2017;10;1;2
33;34;5;23/10/2017;10;1;3
32;31;1;23/10/2017;10;1;5
33;99;1;23/10/2017;10;1;5
37;30;6;23/10/2017;10;1;5
32;31;3;23/10/2017;10;1;6
37;30;4;23/10/2017;10;1;6
40;36;1;23/10/2017;10;1;15
35;33;7;23/10/2017;10;1;18
41;34;1;23/10/2017;10;1;18
35;33;4;23/10/2017;10;1;19
38;34;1;23/10/2017;10;1;19
35;33;1;23/10/2017;10;1;20
42;33;1;23/10/2017;10;1;20
33;33;5;23/10/2017;10;1;21
35;33;2;23/10/2017;10;1;21
42;33;2;23/10/2017;10;1;21
33;33;2;23/10/2017;10;1;23
43;34;2;24/10/2017;10;2;3
32;34;3;24/10/2017;10;2;6
33;98;1;24/10/2017;10;2;6
37;34;1;24/10/2017;10;2;6
32;88;1;24/10/2017;10;2;7
37;91;1;24/10/2017;10;2;7
37;95;2;24/10/2017;10;2;8
40;33;8;24/10/2017;10;2;8
35;32;1;24/10/2017;10;2;9
37;98;1;24/10/2017;10;2;9
40;33;3;24/10/2017;10;2;9
38;34;1;24/10/2017;10;2;11
38;82;1;24/10/2017;10;2;12
42;34;1;24/10/2017;10;2;13
43;34;1;24/10/2017;10;2;15
41;33;3;24/10/2017;10;2;16
41;33;1;24/10/2017;10;2;17
32;33;4;24/10/2017;10;2;21
33;34;2;25/10/2017;10;3;0
41;33;1;25/10/2017;10;3;0
35;34;1;25/10/2017;10;3;2
37;33;1;25/10/2017;10;3;3
38;34;1;25/10/2017;10;3;5
42;34;4;25/10/2017;10;3;9
41;71;1;25/10/2017;10;3;12
43;33;1;25/10/2017;10;3;14
33;34;1;25/10/2017;10;3;15
32;33;4;25/10/2017;10;3;16
35;34;1;25/10/2017;10;3;16
38;33;2;26/10/2017;10;4;4
37;32;2;26/10/2017;10;4;7
42;34;2;26/10/2017;10;4;7
37;88;1;26/10/2017;10;4;8
42;99;3;26/10/2017;10;4;10
33;34;5;26/10/2017;10;4;11
35;34;1;26/10/2017;10;4;12
43;34;1;26/10/2017;10;4;12
32;34;3;26/10/2017;10;4;13
40;33;3;26/10/2017;10;4;20
37;34;2;27/10/2017;10;5;3
38;34;1;27/10/2017;10;5;4
42;34;1;27/10/2017;10;5;4
35;34;4;27/10/2017;10;5;5
38;77;1;27/10/2017;10;5;5
32;33;1;27/10/2017;10;5;6
32;33;1;27/10/2017;10;5;7
43;34;1;27/10/2017;10;5;9
33;34;1;27/10/2017;10;5;11
33;82;1;27/10/2017;10;5;12
40;34;1;27/10/2017;10;5;14
32;48;1;28/10/2017;10;6;13
42;39;1;28/10/2017;10;6;13
43;45;1;28/10/2017;10;6;15
32;25;2;29/10/2017;10;7;22
32;26;2;29/10/2017;10;7;22
33;27;6;29/10/2017;10;7;22
35;15;3;29/10/2017;10;7;22
37;15;2;29/10/2017;10;7;22
38;16;5;29/10/2017;10;7;22
32;16;3;30/10/2017;10;1;8
33;17;1;30/10/2017;10;1;8
33;18;4;30/10/2017;10;1;8
33;19;2;30/10/2017;10;1;8
38;16;6;30/10/2017;10;1;8
40;31;2;30/10/2017;10;1;8
33;15;6;30/10/2017;10;1;9
33;16;3;30/10/2017;10;1;9
33;17;2;30/10/2017;10;1;9
42;34;1;30/10/2017;10;1;9
43;33;1;30/10/2017;10;1;10
33;15;7;30/10/2017;10;1;12
35;33;1;30/10/2017;10;1;18
37;34;1;30/10/2017;10;1;19
32;33;4;30/10/2017;10;1;20
32;33;10;30/10/2017;10;1;21
40;33;1;30/10/2017;10;1;21
42;34;3;30/10/2017;10;1;21
38;34;1;31/10/2017;10;2;1
43;34;1;31/10/2017;10;2;1
32;99;1;31/10/2017;10;2;7
33;14;3;31/10/2017;10;2;9
35;34;1;31/10/2017;10;2;9
37;34;1;31/10/2017;10;2;9
37;34;1;31/10/2017;10;2;10
42;34;1;31/10/2017;10;2;12
41;33;6;31/10/2017;10;2;14
43;34;1;31/10/2017;10;2;15
43;62;1;31/10/2017;10;2;16
40;34;1;31/10/2017;10;2;19
32;34;3;31/10/2017;10;2;20
38;33;2;31/10/2017;10;2;20
41;33;1;31/10/2017;10;2;20
37;32;1;01/11/2017;11;3;13
35;30;1;01/11/2017;11;3;22
42;29;1;01/11/2017;11;3;22
33;33;2;02/11/2017;11;4;6
43;34;1;02/11/2017;11;4;7
38;33;1;02/11/2017;11;4;9
41;34;1;02/11/2017;11;4;9
40;34;1;02/11/2017;11;4;10
32;34;6;02/11/2017;11;4;12
37;16;2;02/11/2017;11;4;13
42;34;1;02/11/2017;11;4;15
35;34;1;02/11/2017;11;4;16
43;34;1;02/11/2017;11;4;21
40;33;1;03/11/2017;11;5;1
38;34;1;03/11/2017;11;5;5
41;34;6;03/11/2017;11;5;6
32;34;2;03/11/2017;11;5;7
33;34;2;03/11/2017;11;5;7
41;34;1;03/11/2017;11;5;7
37;34;2;03/11/2017;11;5;9
42;34;2;03/11/2017;11;5;12
33;83;1;03/11/2017;11;5;13
35;33;5;03/11/2017;11;5;13
39;59;2;03/11/2017;11;5;13
39;59;1;03/11/2017;11;5;15
41;34;2;03/11/2017;11;5;16
43;33;1;03/11/2017;11;5;21
38;34;2;04/11/2017;11;6;0
40;31;1;05/11/2017;11;7;22
32;33;1;06/11/2017;11;1;5
37;34;1;06/11/2017;11;1;8
42;34;2;06/11/2017;11;1;9
35;33;1;06/11/2017;11;1;10
32;34;1;06/11/2017;11;1;11
33;33;1;06/11/2017;11;1;11
37;55;1;06/11/2017;11;1;11
32;34;6;06/11/2017;11;1;12
41;34;4;06/11/2017;11;1;12
43;33;1;06/11/2017;11;1;12
38;34;2;06/11/2017;11;1;16
40;34;3;06/11/2017;11;1;16
32;30;1;06/11/2017;11;1;20
32;28;3;06/11/2017;11;1;21
32;95;3;07/11/2017;11;2;3
35;34;1;07/11/2017;11;2;5
33;33;4;07/11/2017;11;2;6
37;34;1;07/11/2017;11;2;6
37;87;1;07/11/2017;11;2;7
42;34;2;07/11/2017;11;2;8
43;34;1;07/11/2017;11;2;8
38;34;1;07/11/2017;11;2;9
38;36;1;07/11/2017;11;2;10
41;34;1;07/11/2017;11;2;10
33;32;1;07/11/2017;11;2;12
38;33;2;07/11/2017;11;2;13
40;34;1;07/11/2017;11;2;14
32;34;2;07/11/2017;11;2;17
35;34;1;07/11/2017;11;2;17
37;33;1;07/11/2017;11;2;20
33;34;7;08/11/2017;11;3;5
33;34;8;08/11/2017;11;3;6
41;34;3;08/11/2017;11;3;6
43;33;1;08/11/2017;11;3;6
38;34;4;08/11/2017;11;3;7
41;34;11;08/11/2017;11;3;7
43;59;1;08/11/2017;11;3;7
43;66;1;08/11/2017;11;3;7
40;33;1;08/11/2017;11;3;8
32;33;3;08/11/2017;11;3;11
35;33;1;08/11/2017;11;3;11
37;34;6;08/11/2017;11;3;11
32;81;1;08/11/2017;11;3;12
35;57;1;08/11/2017;11;3;12
37;34;6;08/11/2017;11;3;12
41;34;3;08/11/2017;11;3;12
37;34;1;08/11/2017;11;3;13
41;34;1;08/11/2017;11;3;13
33;34;1;08/11/2017;11;3;16
43;34;1;08/11/2017;11;3;18
40;33;1;09/11/2017;11;4;1
38;33;2;09/11/2017;11;4;4
32;33;3;09/11/2017;11;4;5
35;32;1;09/11/2017;11;4;8
33;34;3;09/11/2017;11;4;9
41;33;1;09/11/2017;11;4;10
43;33;1;09/11/2017;11;4;10
33;34;3;09/11/2017;11;4;11
38;82;1;09/11/2017;11;4;11
41;78;1;09/11/2017;11;4;11
37;33;1;09/11/2017;11;4;13
40;33;1;09/11/2017;11;4;14
38;77;1;09/11/2017;11;4;22
32;33;2;09/11/2017;11;4;23
32;33;1;10/11/2017;11;5;0
35;32;1;10/11/2017;11;5;0
32;88;1;10/11/2017;11;5;1
38;97;2;10/11/2017;11;5;1
41;33;1;10/11/2017;11;5;1
43;33;1;10/11/2017;11;5;3
38;94;1;10/11/2017;11;5;4
43;33;1;10/11/2017;11;5;4
40;34;1;10/11/2017;11;5;7
37;33;1;10/11/2017;11;5;9
32;33;1;10/11/2017;11;5;17
43;41;1;12/11/2017;11;7;21
35;31;1;12/11/2017;11;7;22
38;34;2;13/11/2017;11;1;5
41;33;1;13/11/2017;11;1;8
33;34;4;13/11/2017;11;1;9
37;34;2;13/11/2017;11;1;12
40;34;3;13/11/2017;11;1;13
32;32;1;13/11/2017;11;1;16
35;33;1;13/11/2017;11;1;16
38;34;1;13/11/2017;11;1;18
41;33;1;13/11/2017;11;1;21
40;80;2;13/11/2017;11;1;22
33;34;4;14/11/2017;11;2;0
43;33;1;14/11/2017;11;2;0
40;85;1;14/11/2017;11;2;1
32;33;1;14/11/2017;11;2;6
33;95;2;14/11/2017;11;2;7
35;22;7;14/11/2017;11;2;7
35;23;1;14/11/2017;11;2;7
35;25;2;14/11/2017;11;2;7
35;27;2;14/11/2017;11;2;7
35;30;1;14/11/2017;11;2;7
37;33;2;14/11/2017;11;2;7
40;83;2;14/11/2017;11;2;7
35;20;4;14/11/2017;11;2;8
35;21;1;14/11/2017;11;2;8
35;22;1;14/11/2017;11;2;8
35;20;2;14/11/2017;11;2;9
38;34;3;14/11/2017;11;2;9
38;34;7;14/11/2017;11;2;10
41;33;1;14/11/2017;11;2;11
35;20;1;14/11/2017;11;2;12
43;33;6;14/11/2017;11;2;13
43;33;9;14/11/2017;11;2;14
37;33;2;14/11/2017;11;2;15
40;33;2;14/11/2017;11;2;17
32;34;4;14/11/2017;11;2;18
33;33;3;14/11/2017;11;2;19
33;83;1;15/11/2017;11;3;1
41;34;1;15/11/2017;11;3;7
35;20;1;15/11/2017;11;3;9
37;34;2;15/11/2017;11;3;9
37;47;2;15/11/2017;11;3;9
43;33;1;15/11/2017;11;3;9
38;31;1;15/11/2017;11;3;10
40;34;4;15/11/2017;11;3;10
43;73;2;15/11/2017;11;3;10
32;34;1;15/11/2017;11;3;12
33;33;1;15/11/2017;11;3;14
42;33;2;15/11/2017;11;3;16
41;33;1;15/11/2017;11;3;19
43;33;1;15/11/2017;11;3;20
35;34;1;16/11/2017;11;4;1
37;33;2;16/11/2017;11;4;3
32;31;2;16/11/2017;11;4;6
32;32;2;16/11/2017;11;4;6
38;33;1;16/11/2017;11;4;6
33;34;1;16/11/2017;11;4;7
40;34;3;16/11/2017;11;4;7
40;34;1;16/11/2017;11;4;8
40;34;1;16/11/2017;11;4;9
42;34;4;16/11/2017;11;4;9
42;34;3;16/11/2017;11;4;10
42;37;1;16/11/2017;11;4;10
41;34;4;16/11/2017;11;4;12
41;34;2;16/11/2017;11;4;13
43;34;1;16/11/2017;11;4;14
41;34;1;16/11/2017;11;4;16
37;34;5;16/11/2017;11;4;18
35;33;1;16/11/2017;11;4;19
35;86;1;16/11/2017;11;4;20
32;33;1;16/11/2017;11;4;21
38;34;1;16/11/2017;11;4;21
33;33;1;17/11/2017;11;5;0
40;34;1;17/11/2017;11;5;1
41;34;1;17/11/2017;11;5;9
42;33;1;17/11/2017;11;5;9
43;33;1;17/11/2017;11;5;9
37;32;1;17/11/2017;11;5;12
37;34;2;17/11/2017;11;5;12
33;34;7;17/11/2017;11;5;16
35;29;1;17/11/2017;11;5;16
38;33;1;17/11/2017;11;5;16
32;33;1;17/11/2017;11;5;18
33;84;1;17/11/2017;11;5;18
32;73;1;18/11/2017;11;6;7
41;56;1;18/11/2017;11;6;7
35;64;1;18/11/2017;11;6;12
40;28;1;20/11/2017;11;1;5
33;34;2;20/11/2017;11;1;6
32;34;1;20/11/2017;11;1;9
42;34;1;20/11/2017;11;1;9
43;33;2;20/11/2017;11;1;9
43;33;1;20/11/2017;11;1;10
38;34;1;20/11/2017;11;1;11
41;34;1;20/11/2017;11;1;11
37;34;9;20/11/2017;11;1;12
38;81;1;20/11/2017;11;1;12
41;88;1;20/11/2017;11;1;12
38;86;1;20/11/2017;11;1;13
35;34;4;20/11/2017;11;1;15
33;34;1;20/11/2017;11;1;18
32;34;1;20/11/2017;11;1;20
40;33;1;20/11/2017;11;1;20
42;33;1;21/11/2017;11;2;2
43;34;1;21/11/2017;11;2;2
42;33;1;21/11/2017;11;2;3
38;34;2;21/11/2017;11;2;4
41;33;1;21/11/2017;11;2;4
35;33;1;21/11/2017;11;2;8
33;33;4;21/11/2017;11;2;10
37;34;1;21/11/2017;11;2;11
33;33;6;21/11/2017;11;2;12
32;34;1;21/11/2017;11;2;13
33;59;1;21/11/2017;11;2;13
33;89;1;21/11/2017;11;2;13
40;34;2;21/11/2017;11;2;17
38;34;2;21/11/2017;11;2;20
43;33;1;21/11/2017;11;2;20
41;34;1;21/11/2017;11;2;21
42;34;1;21/11/2017;11;2;21
33;34;4;22/11/2017;11;3;7
35;34;3;22/11/2017;11;3;7
32;34;1;22/11/2017;11;3;8
37;34;1;22/11/2017;11;3;8
35;34;1;22/11/2017;11;3;9
40;33;7;22/11/2017;11;3;13
41;34;1;22/11/2017;11;3;14
38;34;1;22/11/2017;11;3;15
43;34;1;22/11/2017;11;3;15
38;87;1;22/11/2017;11;3;16
42;34;5;22/11/2017;11;3;16
43;85;1;22/11/2017;11;3;16
32;34;1;23/11/2017;11;4;5
33;34;4;23/11/2017;11;4;5
37;34;1;23/11/2017;11;4;5
35;34;1;23/11/2017;11;4;8
41;34;5;23/11/2017;11;4;9
42;34;1;23/11/2017;11;4;10
42;38;1;23/11/2017;11;4;10
33;34;1;23/11/2017;11;4;12
38;33;1;23/11/2017;11;4;12
40;34;1;23/11/2017;11;4;12
43;34;3;23/11/2017;11;4;13
41;61;1;23/11/2017;11;4;14
32;34;1;23/11/2017;11;4;20
37;34;7;23/11/2017;11;4;20
37;34;2;23/11/2017;11;4;21
41;34;1;23/11/2017;11;4;23
41;34;3;24/11/2017;11;5;0
41;34;3;24/11/2017;11;5;1
33;34;4;24/11/2017;11;5;5
35;30;6;24/11/2017;11;5;5
35;31;1;24/11/2017;11;5;5
35;33;1;24/11/2017;11;5;5
41;30;2;24/11/2017;11;5;5
41;33;1;24/11/2017;11;5;5
41;34;1;24/11/2017;11;5;5
42;34;1;24/11/2017;11;5;5
40;34;1;24/11/2017;11;5;6
42;34;5;24/11/2017;11;5;6
38;33;5;24/11/2017;11;5;7
40;34;1;24/11/2017;11;5;7
43;34;1;24/11/2017;11;5;8
40;87;1;24/11/2017;11;5;9
42;34;4;24/11/2017;11;5;9
35;30;1;24/11/2017;11;5;10
42;46;3;24/11/2017;11;5;10
42;47;1;24/11/2017;11;5;10
37;23;3;24/11/2017;11;5;12
37;24;1;24/11/2017;11;5;12
41;30;1;24/11/2017;11;5;12
32;34;3;24/11/2017;11;5;13
37;22;1;24/11/2017;11;5;13
33;33;7;24/11/2017;11;5;19
40;44;2;25/11/2017;11;6;2
41;68;1;25/11/2017;11;6;4
32;63;1;25/11/2017;11;6;6
42;57;2;25/11/2017;11;6;6
42;55;1;25/11/2017;11;6;7
43;42;1;25/11/2017;11;6;8
35;51;1;25/11/2017;11;6;12
37;55;1;25/11/2017;11;6;16
38;37;1;25/11/2017;11;6;18
42;30;1;27/11/2017;11;1;2
42;31;4;27/11/2017;11;1;2
40;33;2;27/11/2017;11;1;6
32;34;2;27/11/2017;11;1;7
40;33;3;27/11/2017;11;1;7
41;34;1;27/11/2017;11;1;8
35;34;1;27/11/2017;11;1;11
35;73;1;27/11/2017;11;1;12
37;34;1;27/11/2017;11;1;12
38;34;1;27/11/2017;11;1;12
43;34;1;27/11/2017;11;1;12
33;65;1;27/11/2017;11;1;13
33;66;2;27/11/2017;11;1;13
38;34;4;27/11/2017;11;1;13
33;99;1;27/11/2017;11;1;15
33;100;1;27/11/2017;11;1;15
40;34;4;27/11/2017;11;1;20
42;34;2;27/11/2017;11;1;20
35;34;1;28/11/2017;11;2;0
41;32;1;28/11/2017;11;2;2
32;33;1;28/11/2017;11;2;3
35;86;1;28/11/2017;11;2;3
43;33;1;28/11/2017;11;2;3
33;33;5;28/11/2017;11;2;9
38;34;1;28/11/2017;11;2;9
40;34;6;28/11/2017;11;2;12
42;34;1;28/11/2017;11;2;13
35;34;3;28/11/2017;11;2;15
41;34;1;28/11/2017;11;2;15
40;34;3;28/11/2017;11;2;16
35;84;1;28/11/2017;11;2;17
41;82;1;28/11/2017;11;2;17
43;34;1;28/11/2017;11;2;17
32;33;1;28/11/2017;11;2;18
40;86;1;28/11/2017;11;2;18
38;34;2;29/11/2017;11;3;2
42;34;1;29/11/2017;11;3;5
33;33;10;29/11/2017;11;3;6
35;33;1;29/11/2017;11;3;7
32;33;1;29/11/2017;11;3;9
40;33;1;29/11/2017;11;3;9
41;33;1;29/11/2017;11;3;9
43;34;1;29/11/2017;11;3;9
32;33;1;29/11/2017;11;3;10
38;34;4;29/11/2017;11;3;15
42;33;1;29/11/2017;11;3;18
35;34;1;29/11/2017;11;3;20
40;33;2;29/11/2017;11;3;22
41;33;1;29/11/2017;11;3;22
32;34;1;30/11/2017;11;4;3
43;33;1;30/11/2017;11;4;3
38;33;7;30/11/2017;11;4;9
38;33;8;30/11/2017;11;4;10
33;34;3;30/11/2017;11;4;11
42;34;1;30/11/2017;11;4;12
35;34;1;30/11/2017;11;4;14
38;33;1;30/11/2017;11;4;14
41;33;1;30/11/2017;11;4;15
32;40;1;30/11/2017;11;4;16
38;31;4;30/11/2017;11;4;16
38;33;1;30/11/2017;11;4;16
32;33;1;30/11/2017;11;4;17
38;31;3;30/11/2017;11;4;17
40;33;2;30/11/2017;11;4;17
43;34;1;30/11/2017;11;4;18
33;34;1;30/11/2017;11;4;23
33;34;2;01/12/2017;12;5;0
35;34;1;01/12/2017;12;5;4
41;34;3;01/12/2017;12;5;5
42;34;7;01/12/2017;12;5;5
32;33;1;01/12/2017;12;5;8
41;34;1;01/12/2017;12;5;8
43;34;1;01/12/2017;12;5;9
38;30;1;01/12/2017;12;5;10
33;33;1;01/12/2017;12;5;13
37;34;1;01/12/2017;12;5;15
35;34;1;01/12/2017;12;5;19
40;34;2;01/12/2017;12;5;19
40;80;1;02/12/2017;12;6;2
40;78;1;02/12/2017;12;6;3
39;34;1;02/12/2017;12;6;4
41;38;1;02/12/2017;12;6;4
32;34;1;02/12/2017;12;6;5
33;46;1;02/12/2017;12;6;8
42;41;1;02/12/2017;12;6;8
37;33;4;02/12/2017;12;6;9
43;49;1;02/12/2017;12;6;9
35;60;1;02/12/2017;12;6;12
37;84;1;02/12/2017;12;6;16
38;49;1;02/12/2017;12;6;18
39;72;1;02/12/2017;12;6;20
40;34;2;04/12/2017;12;1;8
43;34;1;04/12/2017;12;1;8
40;99;1;04/12/2017;12;1;10
35;34;1;04/12/2017;12;1;11
42;34;1;04/12/2017;12;1;11
32;34;4;04/12/2017;12;1;12
33;33;2;04/12/2017;12;1;12
38;34;6;04/12/2017;12;1;12
39;33;5;04/12/2017;12;1;12
41;34;1;04/12/2017;12;1;12
43;95;1;04/12/2017;12;1;12
32;34;2;04/12/2017;12;1;13
33;33;2;04/12/2017;12;1;13
35;73;1;04/12/2017;12;1;13
38;34;4;04/12/2017;12;1;13
39;83;2;04/12/2017;12;1;22
32;80;1;04/12/2017;12;1;23
37;31;1;04/12/2017;12;1;23
42;34;2;05/12/2017;12;2;2
33;46;1;05/12/2017;12;2;5
35;35;1;05/12/2017;12;2;5
37;80;1;05/12/2017;12;2;5
39;63;1;05/12/2017;12;2;5
40;30;2;05/12/2017;12;2;13
41;32;1;05/12/2017;12;2;17
38;33;2;05/12/2017;12;2;18
40;34;1;06/12/2017;12;3;23
37;34;1;07/12/2017;12;4;3
